encoding,time,memory_used,iter
AS_K-mers + Wavelet,20.37775683403015,1848.893409729004,10
AS_K-mers + Wavelet,20.25119423866272,1848.893409729004,11
AS_K-mers + Wavelet,20.36825919151306,1848.893409729004,12
AS_K-mers + Wavelet,20.317254543304443,1848.893409729004,13
AS_K-mers + Wavelet,20.291785717010498,1848.893409729004,14
AS_K-mers + Wavelet,20.369120597839355,1848.893409729004,15
AS_K-mers + Wavelet,20.356767177581787,1848.893409729004,16
AS_K-mers + Wavelet,20.230037927627563,1848.893409729004,17
AS_K-mers + Wavelet,20.354923248291016,1848.893409729004,18
AS_K-mers + Wavelet,20.44004464149475,1848.893409729004,19
AS_K-mers + Wavelet,20.211924076080322,1848.893409729004,20
AS_K-mers + Wavelet,20.37166476249695,1848.893409729004,21
AS_K-mers + Wavelet,20.29818058013916,1848.893409729004,22
AS_K-mers + Wavelet,20.34578585624695,1848.893409729004,23
AS_K-mers + Wavelet,20.369532346725464,1848.893409729004,24
AS_K-mers + Wavelet,20.27869987487793,1848.893409729004,25
AS_K-mers + Wavelet,20.347949504852295,1848.893409729004,26
AS_K-mers + Wavelet,20.356971979141235,1848.893409729004,27
AS_K-mers + Wavelet,20.454457759857178,1848.893409729004,28
AS_K-mers + Wavelet,20.279035806655884,1848.893409729004,29
AS_K-mers + Wavelet,20.361382961273193,1848.893409729004,30
AS_K-mers + Wavelet,20.219603300094604,1848.893409729004,31
AS_K-mers + Wavelet,20.315848350524902,1848.893409729004,32
AS_K-mers + Wavelet,20.309539556503296,1848.893409729004,33
AS_K-mers + Wavelet,20.197476148605347,1848.893409729004,34
AS_K-mers + Wavelet,20.26418948173523,1848.893409729004,35
AS_K-mers + Wavelet,20.432923316955566,1848.893409729004,36
AS_K-mers + Wavelet,20.234184741973877,1848.893409729004,37
AS_K-mers + Wavelet,20.21765971183777,1848.893409729004,38
AS_K-mers + Wavelet,20.412365674972534,1848.893409729004,39
AS_K-mers + Wavelet,20.407146453857422,1848.893409729004,40
AS_K-mers + Wavelet,20.160908937454224,1848.893409729004,41
AS_K-mers + Wavelet,20.378148317337036,1848.893409729004,42
AS_K-mers + Wavelet,20.234580516815186,1848.893409729004,43
AS_K-mers + Wavelet,20.163289070129395,1848.893409729004,44
AS_K-mers + Wavelet,20.34285068511963,1848.893409729004,45
AS_K-mers + Wavelet,20.32743239402771,1848.893409729004,46
AS_K-mers + Wavelet,20.254247903823853,1848.893409729004,47
AS_K-mers + Wavelet,20.53489327430725,1848.893409729004,48
AS_K-mers + Wavelet,20.39825987815857,1848.893409729004,49
AS_One Hot + Wavelet,24.558801889419556,9241.994148254395,0
AS_One Hot + Wavelet,24.428421020507812,9241.994148254395,1
AS_One Hot + Wavelet,24.49984097480774,9241.994148254395,2
AS_One Hot + Wavelet,24.419785737991333,9241.994148254395,3
AS_One Hot + Wavelet,24.369085550308228,9241.994148254395,4
AS_One Hot + Wavelet,24.351993322372437,9241.994148254395,5
AS_One Hot + Wavelet,24.375723600387573,9241.994148254395,6
AS_One Hot + Wavelet,24.344252109527588,9241.994148254395,7
AS_One Hot + Wavelet,24.562577962875366,9241.994148254395,8
AS_One Hot + Wavelet,24.35486626625061,9241.994148254395,9
AS_One Hot + Wavelet,24.573230028152466,9241.994148254395,10
AS_One Hot + Wavelet,24.350865364074707,9241.994148254395,11
AS_One Hot + Wavelet,24.53266429901123,9241.994148254395,12
AS_One Hot + Wavelet,24.394346237182617,9241.994148254395,13
AS_One Hot + Wavelet,24.416205644607544,9241.994148254395,14
AS_One Hot + Wavelet,24.409735441207886,9241.994148254395,15
AS_One Hot + Wavelet,24.631597995758057,9241.994148254395,16
AS_One Hot + Wavelet,24.344508171081543,9241.994148254395,17
AS_One Hot + Wavelet,24.326904773712158,9241.994148254395,18
AS_One Hot + Wavelet,24.311460494995117,9241.994148254395,19
AS_One Hot + Wavelet,24.3303484916687,9241.994148254395,20
AS_One Hot + Wavelet,24.237791061401367,9241.994148254395,21
AS_One Hot + Wavelet,24.308528184890747,9241.994148254395,22
AS_One Hot + Wavelet,24.35399341583252,9241.994148254395,23
AS_One Hot + Wavelet,24.32928156852722,9241.994148254395,24
AS_One Hot + Wavelet,24.385247707366943,9241.994148254395,25
AS_One Hot + Wavelet,24.548810482025146,9241.994148254395,26
AS_One Hot + Wavelet,24.429990530014038,9241.994148254395,27
AS_One Hot + Wavelet,24.625757694244385,9241.994148254395,28
AS_One Hot + Wavelet,24.421534299850464,9241.994148254395,29
AS_One Hot + Wavelet,24.478426933288574,9241.994148254395,30
AS_One Hot + Wavelet,24.392008781433105,9241.994148254395,31
AS_One Hot + Wavelet,24.457660913467407,9241.994148254395,32
AS_One Hot + Wavelet,24.301016807556152,9241.994148254395,33
AS_One Hot + Wavelet,24.599334239959717,9241.994148254395,34
AS_One Hot + Wavelet,24.403518199920654,9241.994148254395,35
AS_One Hot + Wavelet,24.6162850856781,9241.994148254395,36
AS_One Hot + Wavelet,24.465050220489502,9241.994148254395,37
AS_One Hot + Wavelet,24.533090829849243,9241.994148254395,38
AS_One Hot + Wavelet,24.385576248168945,9241.994148254395,39
AS_One Hot + Wavelet,24.567416191101074,9241.994148254395,40
AS_One Hot + Wavelet,24.496899366378784,9241.994148254395,41
AS_One Hot + Wavelet,24.61941623687744,9241.994148254395,42
AS_One Hot + Wavelet,24.159926414489746,9241.994148254395,43
AS_One Hot + Wavelet,24.535850048065186,9241.994148254395,44
AS_One Hot + Wavelet,24.419507265090942,9241.994148254395,45
AS_One Hot + Wavelet,24.626904249191284,9241.994148254395,46
AS_One Hot + Wavelet,24.31408143043518,9241.994148254395,47
AS_One Hot + Wavelet,24.63324499130249,9241.994148254395,48
AS_One Hot + Wavelet,24.369261980056763,9241.994148254395,49
PS_K-mers + FFT,4.41124415397644,188.45250701904297,0
PS_K-mers + FFT,4.352755308151245,188.45250701904297,1
PS_K-mers + FFT,4.299653768539429,188.45250701904297,2
PS_K-mers + FFT,4.307063102722168,188.45250701904297,3
PS_K-mers + FFT,4.357085227966309,188.45250701904297,4
PS_K-mers + FFT,4.3130316734313965,188.45250701904297,5
PS_K-mers + FFT,4.256808042526245,188.45250701904297,6
PS_K-mers + FFT,4.3710503578186035,188.45250701904297,7
PS_K-mers + FFT,4.301478147506714,188.45250701904297,8
PS_K-mers + FFT,4.3000569343566895,188.45250701904297,9
PS_K-mers + FFT,4.386326789855957,188.45250701904297,10
PS_K-mers + FFT,4.292526960372925,188.45250701904297,11
PS_K-mers + FFT,4.325314044952393,188.45250701904297,12
PS_K-mers + FFT,4.346376180648804,188.45250701904297,13
PS_K-mers + FFT,4.323031902313232,188.45250701904297,14
PS_K-mers + FFT,4.335042953491211,188.45250701904297,15
PS_K-mers + FFT,4.361559152603149,188.45250701904297,16
PS_K-mers + FFT,4.307190895080566,188.45250701904297,17
PS_K-mers + FFT,4.336179256439209,188.45250701904297,18
PS_K-mers + FFT,4.35027551651001,188.45250701904297,19
PS_K-mers + FFT,4.305507659912109,188.45250701904297,20
PS_K-mers + FFT,4.290783166885376,188.45250701904297,21
PS_K-mers + FFT,4.368715286254883,188.45250701904297,22
PS_K-mers + FFT,4.29557466506958,188.45250701904297,23
PS_K-mers + FFT,4.317859411239624,188.45250701904297,24
PS_K-mers + FFT,4.359973907470703,188.45250701904297,25
PS_K-mers + FFT,4.293907880783081,188.45250701904297,26
PS_K-mers + FFT,4.285218000411987,188.45250701904297,27
PS_K-mers + FFT,4.3837127685546875,188.45250701904297,28
PS_K-mers + FFT,4.335683822631836,188.45250701904297,29
PS_K-mers + FFT,4.342111825942993,188.45250701904297,30
PS_K-mers + FFT,4.392525672912598,188.45250701904297,31
PS_K-mers + FFT,4.34451699256897,188.45250701904297,32
PS_K-mers + FFT,4.337597608566284,188.45250701904297,33
PS_K-mers + FFT,4.410426616668701,188.45250701904297,34
PS_K-mers + FFT,4.3446855545043945,188.45250701904297,35
PS_K-mers + FFT,4.3110902309417725,188.45250701904297,36
PS_K-mers + FFT,4.383720636367798,188.45250701904297,37
PS_K-mers + FFT,4.323588848114014,188.45250701904297,38
PS_K-mers + FFT,4.290052890777588,188.45250701904297,39
PS_K-mers + FFT,4.379504442214966,188.45250701904297,40
PS_K-mers + FFT,4.301741123199463,188.45250701904297,41
PS_K-mers + FFT,4.3209919929504395,188.45250701904297,42
PS_K-mers + FFT,4.396662473678589,188.45250701904297,43
PS_K-mers + FFT,4.270707845687866,188.45250701904297,44
PS_K-mers + FFT,4.337209701538086,188.45250701904297,45
PS_K-mers + FFT,4.418111324310303,188.45250701904297,46
PS_K-mers + FFT,4.327853441238403,188.45250701904297,47
PS_K-mers + FFT,4.3381476402282715,188.45250701904297,48
PS_K-mers + FFT,4.41675591468811,188.45250701904297,49
PS_One Hot + FFT,5.884580612182617,943.3270034790039,0
PS_One Hot + FFT,5.854122877120972,943.3270034790039,1
PS_One Hot + FFT,5.90038800239563,943.3270034790039,2
PS_One Hot + FFT,5.875027894973755,943.3270034790039,3
PS_One Hot + FFT,5.8584229946136475,943.3270034790039,4
PS_One Hot + FFT,5.886550188064575,943.3270034790039,5
PS_One Hot + FFT,5.874211549758911,943.3270034790039,6
PS_One Hot + FFT,5.859965562820435,943.3270034790039,7
PS_One Hot + FFT,5.849291563034058,943.3270034790039,8
PS_One Hot + FFT,5.863134145736694,943.3270034790039,9
PS_One Hot + FFT,5.85850191116333,943.3270034790039,10
PS_One Hot + FFT,5.881479978561401,943.3270034790039,11
PS_One Hot + FFT,5.877326726913452,943.3270034790039,12
PS_One Hot + FFT,5.88422703742981,943.3270034790039,13
PS_One Hot + FFT,5.883336782455444,943.3270034790039,14
PS_One Hot + FFT,5.866970539093018,943.3270034790039,15
PS_One Hot + FFT,5.846268653869629,943.3270034790039,16
PS_One Hot + FFT,5.871972322463989,943.3270034790039,17
PS_One Hot + FFT,5.848580360412598,943.3270034790039,18
PS_One Hot + FFT,5.864270925521851,943.3270034790039,19
PS_One Hot + FFT,5.854889392852783,943.3270034790039,20
PS_One Hot + FFT,5.83564305305481,943.3270034790039,21
PS_One Hot + FFT,5.871189832687378,943.3270034790039,22
PS_One Hot + FFT,5.866549253463745,943.3270034790039,23
PS_One Hot + FFT,5.854341983795166,943.3270034790039,24
PS_One Hot + FFT,5.835613250732422,943.3270034790039,25
PS_One Hot + FFT,5.881035804748535,943.3270034790039,26
PS_One Hot + FFT,5.868505954742432,943.3270034790039,27
PS_One Hot + FFT,5.860420227050781,943.3270034790039,28
PS_One Hot + FFT,5.853139400482178,943.3270034790039,29
PS_One Hot + FFT,5.853957414627075,943.3270034790039,30
PS_One Hot + FFT,5.8433849811553955,943.3270034790039,31
PS_One Hot + FFT,5.858723878860474,943.3270034790039,32
PS_One Hot + FFT,5.869826555252075,943.3270034790039,33
PS_One Hot + FFT,5.868334531784058,943.3270034790039,34
PS_One Hot + FFT,5.860071420669556,943.3270034790039,35
PS_One Hot + FFT,5.864543914794922,943.3270034790039,36
PS_One Hot + FFT,5.869273900985718,943.3270034790039,37
PS_One Hot + FFT,5.865533351898193,943.3270034790039,38
PS_One Hot + FFT,5.8762876987457275,943.3270034790039,39
PS_One Hot + FFT,5.875972747802734,943.3270034790039,40
PS_One Hot + FFT,5.86260199546814,943.3270034790039,41
PS_One Hot + FFT,5.881028413772583,943.3270034790039,42
PS_One Hot + FFT,5.854528903961182,943.3270034790039,43
PS_One Hot + FFT,5.870448589324951,943.3270034790039,44
PS_One Hot + FFT,5.835028409957886,943.3270034790039,45
PS_One Hot + FFT,5.864325046539307,943.3270034790039,46
PS_One Hot + FFT,5.859856843948364,943.3270034790039,47
PS_One Hot + FFT,5.8734660148620605,943.3270034790039,48
PS_One Hot + FFT,5.832412958145142,943.3270034790039,49
PS_K-mers + Wavelet,4.70527195930481,378.0554733276367,0
PS_K-mers + Wavelet,4.670634984970093,378.0554733276367,1
PS_K-mers + Wavelet,4.748531103134155,378.0554733276367,2
PS_K-mers + Wavelet,4.662266969680786,378.0554733276367,3
PS_K-mers + Wavelet,4.678345441818237,378.0554733276367,4
PS_K-mers + Wavelet,4.699295282363892,378.0554733276367,5
PS_K-mers + Wavelet,4.667220115661621,378.0554733276367,6
PS_K-mers + Wavelet,4.676230192184448,378.0554733276367,7
PS_K-mers + Wavelet,4.726630210876465,378.0554733276367,8
PS_K-mers + Wavelet,4.666849374771118,378.0554733276367,9
PS_K-mers + Wavelet,4.651213884353638,378.0554733276367,10
PS_K-mers + Wavelet,4.728858470916748,378.0554733276367,11
PS_K-mers + Wavelet,4.662050247192383,378.0554733276367,12
PS_K-mers + Wavelet,4.661490440368652,378.0554733276367,13
PS_K-mers + Wavelet,4.783023834228516,378.0554733276367,14
PS_K-mers + Wavelet,4.652098655700684,378.0554733276367,15
PS_K-mers + Wavelet,4.654522180557251,378.0554733276367,16
PS_K-mers + Wavelet,4.746945858001709,378.0554733276367,17
PS_K-mers + Wavelet,4.6943137645721436,378.0554733276367,18
PS_K-mers + Wavelet,4.648322820663452,378.0554733276367,19
PS_K-mers + Wavelet,4.776788949966431,378.0554733276367,20
PS_K-mers + Wavelet,4.685064315795898,378.0554733276367,21
PS_K-mers + Wavelet,4.6959521770477295,378.0554733276367,22
PS_K-mers + Wavelet,4.789343595504761,378.0554733276367,23
PS_K-mers + Wavelet,4.637744903564453,378.0554733276367,24
PS_K-mers + Wavelet,4.629957437515259,378.0554733276367,25
PS_K-mers + Wavelet,4.779669284820557,378.0554733276367,26
PS_K-mers + Wavelet,4.621423959732056,378.0554733276367,27
PS_K-mers + Wavelet,4.677312850952148,378.0554733276367,28
PS_K-mers + Wavelet,4.7324583530426025,378.0554733276367,29
PS_K-mers + Wavelet,4.63002610206604,378.0554733276367,30
PS_K-mers + Wavelet,4.657266139984131,378.0554733276367,31
PS_K-mers + Wavelet,4.779037714004517,378.0554733276367,32
PS_K-mers + Wavelet,4.629154920578003,378.0554733276367,33
PS_K-mers + Wavelet,4.653830289840698,378.0554733276367,34
PS_K-mers + Wavelet,4.645417928695679,378.0554733276367,35
PS_K-mers + Wavelet,4.643638372421265,378.0554733276367,36
PS_K-mers + Wavelet,4.6418540477752686,378.0554733276367,37
PS_K-mers + Wavelet,4.616936445236206,378.0554733276367,38
PS_K-mers + Wavelet,4.6779444217681885,378.0554733276367,39
PS_K-mers + Wavelet,4.686715364456177,378.0554733276367,40
PS_K-mers + Wavelet,4.626798629760742,378.0554733276367,41
PS_K-mers + Wavelet,4.651284456253052,378.0554733276367,42
PS_K-mers + Wavelet,4.6644980907440186,378.0554733276367,43
PS_K-mers + Wavelet,4.664514780044556,378.0554733276367,44
PS_K-mers + Wavelet,4.671951532363892,378.0554733276367,45
PS_K-mers + Wavelet,4.667613983154297,378.0554733276367,46
PS_K-mers + Wavelet,4.649246692657471,378.0554733276367,47
PS_K-mers + Wavelet,4.63716459274292,378.0554733276367,48
PS_K-mers + Wavelet,4.620575904846191,378.0554733276367,49
PS_One Hot + Wavelet,5.653749704360962,1887.3328170776367,0
PS_One Hot + Wavelet,5.637522220611572,1887.3328170776367,1
PS_One Hot + Wavelet,5.626568078994751,1887.3328170776367,2
PS_One Hot + Wavelet,5.640976190567017,1887.3328170776367,3
PS_One Hot + Wavelet,5.631582498550415,1887.3328170776367,4
PS_One Hot + Wavelet,5.643864154815674,1887.3328170776367,5
PS_One Hot + Wavelet,5.647259712219238,1887.3328170776367,6
PS_One Hot + Wavelet,5.641327619552612,1887.3328170776367,7
PS_One Hot + Wavelet,5.648177623748779,1887.3328170776367,8
PS_One Hot + Wavelet,5.641274690628052,1887.3328170776367,9
PS_One Hot + Wavelet,5.64258074760437,1887.3328170776367,10
PS_One Hot + Wavelet,5.635576486587524,1887.3328170776367,11
PS_One Hot + Wavelet,5.649746894836426,1887.3328170776367,12
PS_One Hot + Wavelet,5.624190330505371,1887.3328170776367,13
PS_One Hot + Wavelet,5.628743410110474,1887.3328170776367,14
PS_One Hot + Wavelet,5.6397035121917725,1887.3328170776367,15
PS_One Hot + Wavelet,5.641890048980713,1887.3328170776367,16
PS_One Hot + Wavelet,5.638894081115723,1887.3328170776367,17
PS_One Hot + Wavelet,5.626993179321289,1887.3328170776367,18
PS_One Hot + Wavelet,5.637829065322876,1887.3328170776367,19
PS_One Hot + Wavelet,5.637969970703125,1887.3328170776367,20
PS_One Hot + Wavelet,5.650999307632446,1887.3328170776367,21
PS_One Hot + Wavelet,5.640668869018555,1887.3328170776367,22
PS_One Hot + Wavelet,5.6495726108551025,1887.3328170776367,23
PS_One Hot + Wavelet,5.632830619812012,1887.3328170776367,24
PS_One Hot + Wavelet,5.635848760604858,1887.3328170776367,25
PS_One Hot + Wavelet,5.6466498374938965,1887.3328170776367,26
PS_One Hot + Wavelet,5.614151477813721,1887.3328170776367,27
PS_One Hot + Wavelet,5.645422458648682,1887.3328170776367,28
PS_One Hot + Wavelet,5.637627363204956,1887.3328170776367,29
PS_One Hot + Wavelet,5.643999338150024,1887.3328170776367,30
PS_One Hot + Wavelet,5.646447658538818,1887.3328170776367,31
PS_One Hot + Wavelet,5.6467444896698,1887.3328170776367,32
PS_One Hot + Wavelet,5.658964395523071,1887.3328170776367,33
PS_One Hot + Wavelet,5.661010980606079,1887.3328170776367,34
PS_One Hot + Wavelet,5.6486732959747314,1887.3328170776367,35
PS_One Hot + Wavelet,5.655648469924927,1887.3328170776367,36
PS_One Hot + Wavelet,5.634226322174072,1887.3328170776367,37
PS_One Hot + Wavelet,5.660865545272827,1887.3328170776367,38
PS_One Hot + Wavelet,5.654421806335449,1887.3328170776367,39
PS_One Hot + Wavelet,5.663848161697388,1887.3328170776367,40
PS_One Hot + Wavelet,5.651290655136108,1887.3328170776367,41
PS_One Hot + Wavelet,5.649352550506592,1887.3328170776367,42
PS_One Hot + Wavelet,5.626354932785034,1887.3328170776367,43
PS_One Hot + Wavelet,5.590972185134888,1887.3328170776367,44
PS_One Hot + Wavelet,5.646045207977295,1887.3328170776367,45
PS_One Hot + Wavelet,5.639148235321045,1887.3328170776367,46
PS_One Hot + Wavelet,5.652468919754028,1887.3328170776367,47
PS_One Hot + Wavelet,5.641387224197388,1887.3328170776367,48
PS_One Hot + Wavelet,5.612961530685425,1887.3328170776367,49
